id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous,predicted_values,Classification_Success
25632,3893726,(2019 WV4),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
64237,54051038,(2020 PL2),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
58135,3841533,(2019 HR),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
56239,3623682,(2013 AF53),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
14845,3277640,(2005 JO3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
58739,3819705,(2018 JE),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
59220,54207058,(2021 TJ10),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
16083,3325502,(2006 EC),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
21692,3826760,(2018 PK20),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
86123,3795057,(2017 YO4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
74382,3879299,(2019 UU2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
82871,3712668,(2015 DL215),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
22795,3614399,(2012 UW136),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
23138,3892308,(2019 VD1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
17810,3692287,(2014 TC),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
89121,2143637,143637 (2003 LP6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
71763,3752441,(2016 HL3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
43701,3838932,(2019 EB2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
40917,2478784,478784 (2012 UV136),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
43392,3837565,(2019 AV),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
6306,3402618,(2008 CQ116),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
36499,3837718,(2019 AU6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
72895,54075581,(2020 UM2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
12522,3743123,(2016 CA138),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
20118,3963428,(2019 YS4),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
89571,54209304,(2021 TK14),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
52988,3520754,(2010 JT39),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
84027,54137141,(2021 GN9),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
51600,3797405,(2018 AW),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
10608,3741152,(2016 CG18),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
5280,2612472,612472 (2002 SQ),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
3929,3736677,(2015 XA352),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
57505,3831613,(2018 TL3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
32331,3771596,(2017 DX119),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
83082,2539856,539856 (2017 EV2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
86243,54240415,(2022 BH4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
41898,3627116,(2013 DM1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
76170,3986808,(2020 BF2),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
74776,3021049,(1999 NW2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
25920,3092506,(2001 WJ4),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
73678,3841905,(2019 JF7),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
89014,2523810,523810 (2008 RG98),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
37107,3836093,(2018 VB4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
43859,3756918,(2016 PE1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
87104,54102026,(2020 YW3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
36931,2483422,483422 (2000 CE59),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
4958,2310560,310560 (2001 QL142),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
52118,54215208,(2021 VJ),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
67946,3605793,(2012 MP),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
25169,3763102,(2016 UB107),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
56109,3389466,(2007 UD6),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
57886,3819558,(2018 HS1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
17035,3736803,(2015 XQ378),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
86903,3752011,(2016 GV221),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
2351,3428343,(2008 SX148),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
7573,54184277,(2021 PQ6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
44939,2286080,286080 (2001 TX1),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
56327,54016375,(2020 FM5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
47675,54016620,(2020 HH2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
63099,3797461,(2018 AS2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
88524,3772840,(2017 FP91),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
35192,3564142,(2011 HJ7),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
17401,3633054,(2013 FD8),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
5829,3933018,(2019 XL3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
15794,3713973,(2015 FM34),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
20934,3842887,(2019 LL5),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
55664,3825432,(2018 ME5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
68011,3144148,(2002 XM14),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
74882,3395956,(2007 WM3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
69528,2429094,429094 (2009 SG2),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
19457,3797904,(2018 BP5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
1905,3767326,(2017 BL92),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
61753,3767609,(2017 BM92),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
60420,3596262,(2012 BX34),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
29824,3467395,(2009 SJ18),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
55071,54160170,(2021 LT6),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
35749,3578976,(2011 SQ26),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
77798,54016662,(2020 HK3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
17391,2497626,497626 (2006 QT89),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
79782,54053752,(2020 RZ),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
47036,54190077,(2021 QL1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
80779,54087422,(2020 VM),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
4443,54214719,(2021 UW6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
38284,3596143,(2012 BS23),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
56677,54106530,(2021 BP1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
78546,54017377,(2020 LG),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
65990,3626082,(2013 CN35),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
70011,54158069,(2021 LW3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
36875,3584577,(2011 UY255),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
80420,54055059,(2020 TP1),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
47226,3767326,(2017 BL92),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
7329,3653688,(2013 VJ13),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
64283,3840124,(2019 FF),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
80887,3884023,(2019 UM9),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
73188,54054528,(2020 SK2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
30320,3634156,(2013 GO3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
73896,3561029,(2011 GE3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
10461,3183853,(2004 LA6),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
68267,3843359,(2019 OH1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
24886,3840725,(2019 FL1),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
85165,54166593,(2021 NP1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
87050,54210569,(2021 UE),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
17976,54203033,(2021 TL3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
32270,2446955,446955 (2003 SC11),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
20682,3754389,(2016 NC1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
68361,2164221,164221 (2004 QE20),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
31198,3330688,(2006 HV50),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
57078,2387733,387733 (2003 GS),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
34630,3837932,(2019 AY13),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
38537,3617712,(2012 VR76),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
18703,54099601,(2020 XW2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
26649,54186665,(2021 PQ26),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
50351,3791294,(2017 XM2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
65437,3841635,(2019 HA4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
53221,3760888,(2016 TZ55),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
67849,3719997,(2015 KQ120),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
62161,54122198,(2021 CR9),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
8071,3160748,(2003 SW130),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
16907,3989161,(2020 BC7),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
35668,3838873,(2019 DZ1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
59023,2137199,137199 (1999 KX4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
7907,54017577,(2020 MO1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
47741,3699951,(2014 WO371),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
77328,54102018,(2020 YM3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
26575,3654527,(2013 XJ22),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
43921,54109178,(2021 CF),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
7681,2527841,527841 (2008 CR1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
9659,3378868,(2007 ML13),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
34458,3696448,(2014 WM7),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
11231,3252104,(2004 RO111),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
38793,3603122,(2012 HE31),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
58230,3892161,(2019 UL13),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
39521,54017435,(2020 LD1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
17735,3310464,(2006 AN),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
2147,54110079,(2021 CU1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
88639,54105486,(2021 AD5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
74332,3883113,(2019 UH8),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
18211,3360225,(2006 WX3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
23541,3409647,(2008 HB2),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
18005,3826680,(2018 PM10),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
71895,3747307,(2016 EC157),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
33027,3667136,(2014 GF45),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
65911,3732114,(2015 UG51),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
66140,54212686,(2021 US1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
44342,54104253,(2021 AM),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
56876,2486692,486692 (2013 VC13),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
76222,3989332,(2020 BJ14),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
46930,3399918,(2008 AH33),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
43081,2367789,367789 (2011 AG5),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
76931,3879220,(2019 UC),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
78939,54049763,(2020 OY3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
42169,2503911,503911 (2002 FD6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
82796,54121901,(2021 CW8),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
61477,3893862,(2019 XQ),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
70166,3718762,(2015 HQ171),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
9894,54134665,(2021 GN1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
7290,2488803,488803 (2005 GB120),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
57387,3771633,(2017 FZ2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
